epoch,BLEU,loss,val_BLEU,val_loss
0,0.7772970795631409,129.6719970703125,0.7822608351707458,52.79597091674805
1,0.7772970795631409,30.1395320892334,0.7822608351707458,18.55175018310547
2,0.7772970795631409,17.2058162689209,0.7822608351707458,14.428959846496582
3,0.7772970795631409,14.012067794799805,0.7822608351707458,13.19775104522705
4,0.7773404717445374,13.218430519104004,0.7822608351707458,12.659499168395996
5,0.7774448394775391,12.894078254699707,0.7823119759559631,12.585570335388184
6,0.777413547039032,12.600407600402832,0.7822864055633545,13.105908393859863
7,0.7774118781089783,12.632986068725586,0.782337486743927,12.912422180175781
8,0.7773700952529907,12.688443183898926,0.7823886275291443,12.345724105834961
9,0.7773805260658264,12.306009292602539,0.782337486743927,11.803993225097656
10,0.7774657011032104,11.463671684265137,0.7823886275291443,10.397957801818848
11,0.7774448394775391,10.181035995483398,0.7824397087097168,9.939399719238281
12,0.7775178551673889,9.764819145202637,0.7823886275291443,9.465947151184082
13,0.777726411819458,9.540898323059082,0.7827715277671814,9.438481330871582
14,0.7777472138404846,9.394865036010742,0.7827715277671814,9.185982704162598
15,0.7777785062789917,9.012447357177734,0.7827169299125671,8.43221664428711
16,0.7777159810066223,8.236515998840332,0.7826659083366394,7.948174953460693
17,0.7776013016700745,7.742187023162842,0.7826439738273621,7.723053932189941
18,0.7774344086647034,7.466725826263428,0.7823630571365356,7.503809452056885
19,0.7773388028144836,7.6746721267700195,0.7822864055633545,8.030800819396973
20,0.7773179411888123,7.998156547546387,0.782337486743927,7.871829032897949
21,0.7773388028144836,8.118695259094238,0.7822864055633545,8.25969123840332
22,0.7773075103759766,8.034974098205566,0.782337486743927,7.956455707550049
23,0.7773388028144836,7.98267936706543,0.7823119759559631,8.168376922607422
24,0.7772970795631409,7.982996463775635,0.7822608351707458,7.671821117401123
25,0.7773075103759766,7.623172283172607,0.7822864055633545,7.700003623962402
26,0.7773179411888123,7.941161155700684,0.7822864055633545,7.840628623962402
27,0.777328372001648,7.966919422149658,0.782337486743927,7.810675144195557
28,0.7774431705474854,7.61619758605957,0.782337486743927,7.5573039054870605
29,0.7772970795631409,7.0429840087890625,0.7822608351707458,6.893198013305664
30,0.7773075103759766,7.099940776824951,0.7822608351707458,6.960273742675781
31,0.7772970795631409,6.906004905700684,0.7822608351707458,6.48591423034668
32,0.7772970795631409,6.367071151733398,0.7822608351707458,6.26053524017334
33,0.7772970795631409,6.334945201873779,0.7822864055633545,6.338860034942627
34,0.7773075103759766,6.298605442047119,0.7822864055633545,6.228682041168213
35,0.7773075103759766,6.227309703826904,0.7822864055633545,6.333262920379639
36,0.7774969935417175,6.134562015533447,0.7823630571365356,5.853924751281738
37,0.7774969935417175,5.866168022155762,0.7823630571365356,5.632624626159668
38,0.7774013876914978,5.56840181350708,0.7823630571365356,5.280320644378662
39,0.7773075103759766,5.352940082550049,0.7822608351707458,5.302879333496094
40,0.7773075103759766,5.2981953620910645,0.7822608351707458,5.158755779266357
41,0.7773179411888123,5.237908840179443,0.7822608351707458,5.163213729858398
42,0.7773179411888123,5.2857818603515625,0.7822608351707458,5.119585037231445
43,0.7773075103759766,5.047707557678223,0.7822608351707458,4.941407203674316
44,0.777328372001648,5.0897321701049805,0.7821545004844666,5.0018463134765625
45,0.777328372001648,5.206287860870361,0.7821800112724304,5.084048748016357
46,0.777328372001648,5.149337291717529,0.7820992469787598,5.051456451416016
47,0.7773613929748535,5.161686897277832,0.7820736765861511,4.993814468383789
48,0.7774344086647034,5.140860557556152,0.7821758985519409,4.815614223480225
49,0.7773179411888123,5.008699417114258,0.7820736765861511,4.8791093826293945
50,0.7774344086647034,5.101853847503662,0.7820992469787598,4.871462345123291
51,0.7774761319160461,5.0554118156433105,0.7818312644958496,4.919600963592529
52,0.7773492336273193,4.867251396179199,0.7818609476089478,4.842825412750244
53,0.777422308921814,4.9613938331604,0.7820100784301758,4.830694198608398
54,0.7775265574455261,4.894092559814453,0.7818568348884583,4.527604103088379
55,0.7775474190711975,4.750729084014893,0.7823249101638794,4.619452476501465
56,0.7776412963867188,4.749324798583984,0.782244086265564,4.433158874511719
57,0.7778410315513611,4.706281661987305,0.7830010652542114,4.502204895019531
58,0.7775282859802246,4.709743499755859,0.7823886275291443,4.730640888214111
59,0.777328372001648,4.902095317840576,0.782337486743927,4.527235507965088
60,0.7773179411888123,4.910742282867432,0.782337486743927,4.63258171081543
61,0.7772849202156067,4.797152519226074,0.782337486743927,4.57292366027832
62,0.777328372001648,4.733612537384033,0.782337486743927,4.438103199005127
63,0.777328372001648,4.694739818572998,0.782337486743927,4.41532039642334
64,0.7772849202156067,4.661623954772949,0.7823630571365356,4.432129859924316
65,0.7778722643852234,4.763094902038574,0.7829755544662476,4.670534610748291
66,0.7773179411888123,4.779035568237305,0.782337486743927,4.426241397857666
67,0.777328372001648,4.541688919067383,0.782337486743927,4.164252758026123
68,0.7772970795631409,4.3199076652526855,0.7822608351707458,4.080678462982178
69,0.7772970795631409,4.243736267089844,0.7822608351707458,4.04367733001709
70,0.7772970795631409,4.15443229675293,0.7822608351707458,3.8430936336517334
71,0.7772970795631409,4.019837379455566,0.7822608351707458,3.7756760120391846
72,0.7772970795631409,3.9374396800994873,0.7822608351707458,3.7773096561431885
73,0.7772970795631409,3.8564751148223877,0.7822608351707458,3.6818363666534424
74,0.7772970795631409,3.7881579399108887,0.7822608351707458,3.614351511001587
75,0.7772970795631409,3.761420726776123,0.7822608351707458,3.5585415363311768
76,0.7772970795631409,3.7369420528411865,0.7822608351707458,3.4857287406921387
77,0.7772970795631409,3.6872799396514893,0.7822608351707458,3.4796981811523438
78,0.7772970795631409,3.6711339950561523,0.7822608351707458,3.4467172622680664
79,0.7772970795631409,3.650236129760742,0.7822608351707458,3.439598321914673
80,0.7772970795631409,3.6264796257019043,0.7822864055633545,3.4315435886383057
81,0.7772970795631409,3.6163456439971924,0.7822864055633545,3.418994903564453
82,0.7772970795631409,3.6028995513916016,0.7822864055633545,3.4042086601257324
83,0.7772970795631409,3.588545322418213,0.7822864055633545,3.4061081409454346
84,0.7772970795631409,3.579627275466919,0.7822864055633545,3.398542881011963
85,0.7772970795631409,3.571613311767578,0.7822864055633545,3.3999288082122803
86,0.7772970795631409,3.5652008056640625,0.7822864055633545,3.3999624252319336
87,0.7772970795631409,3.560589075088501,0.7822864055633545,3.393442153930664
88,0.7772970795631409,3.5566346645355225,0.7822864055633545,3.401214122772217
89,0.7772970795631409,3.553994655609131,0.7822864055633545,3.398472785949707
90,0.7772970795631409,3.542922258377075,0.7822864055633545,3.395650625228882
91,0.7772970795631409,3.541105270385742,0.7822864055633545,3.398625135421753
92,0.7772970795631409,3.532644510269165,0.7822864055633545,3.400095224380493
93,0.7772970795631409,3.5296969413757324,0.7822864055633545,3.407208204269409
94,0.7772970795631409,3.525177240371704,0.7822864055633545,3.4141900539398193
95,0.7772970795631409,3.5186898708343506,0.7822864055633545,3.408393144607544
96,0.7772970795631409,3.512434720993042,0.7822864055633545,3.405120372772217
97,0.7772970795631409,3.5011141300201416,0.7822864055633545,3.380101203918457
98,0.7772970795631409,3.4799017906188965,0.7822864055633545,3.360381603240967
99,0.7772970795631409,3.4840097427368164,0.7822608351707458,3.3444342613220215
