epoch,loss,val_loss
0,4.005603790283203,1.8752305507659912
1,2.0250861644744873,1.8432273864746094
2,1.9602165222167969,1.7377328872680664
3,1.8308305740356445,1.616053819656372
4,1.782710313796997,1.5933878421783447
5,1.7643938064575195,1.5830280780792236
6,1.750200629234314,1.5727264881134033
7,1.7372639179229736,1.561660647392273
8,1.7159078121185303,1.5236202478408813
9,1.6143652200698853,1.4694092273712158
10,1.5867924690246582,1.4616354703903198
11,1.5767194032669067,1.456786870956421
12,1.5710386037826538,1.4554200172424316
13,1.5660178661346436,1.456067681312561
14,1.5635133981704712,1.4565982818603516
15,1.5608426332473755,1.455836296081543
16,1.5569580793380737,1.4563452005386353
17,1.5512574911117554,1.4561891555786133
18,1.5475709438323975,1.4563205242156982
19,1.5423282384872437,1.4533675909042358
20,1.5396236181259155,1.4535530805587769
21,1.5365046262741089,1.4561519622802734
22,1.5343068838119507,1.454548716545105
23,1.536645531654358,1.452787160873413
24,1.5392003059387207,1.4541304111480713
25,1.533162236213684,1.4534595012664795
26,1.5301237106323242,1.4543898105621338
27,1.5280914306640625,1.456154465675354
28,1.525292992591858,1.4564999341964722
29,1.5208559036254883,1.4537841081619263
30,1.5172679424285889,1.4548622369766235
31,1.5142189264297485,1.4559166431427002
32,1.5123871564865112,1.4557361602783203
33,1.512514591217041,1.4535540342330933
34,1.5127198696136475,1.4548003673553467
35,1.5108985900878906,1.4542872905731201
36,1.5071765184402466,1.4535493850708008
37,1.5037224292755127,1.4539225101470947
38,1.5016061067581177,1.4541242122650146
39,1.5025789737701416,1.45295250415802
40,1.5035032033920288,1.4542912244796753
41,1.502259373664856,1.4561035633087158
42,1.5018055438995361,1.4559065103530884
43,1.4993886947631836,1.4564417600631714
44,1.4940643310546875,1.454185128211975
45,1.489688754081726,1.4548554420471191
46,1.4856864213943481,1.454370141029358
47,1.4814642667770386,1.4543718099594116
48,1.477886438369751,1.4550316333770752
49,1.477150559425354,1.4550713300704956
50,1.4775770902633667,1.4520071744918823
51,1.4778130054473877,1.4522701501846313
52,1.4750721454620361,1.4523868560791016
53,1.4694437980651855,1.4564247131347656
54,1.4659919738769531,1.4584696292877197
55,1.4650776386260986,1.4549157619476318
56,1.46518075466156,1.455770492553711
57,1.4602078199386597,1.4570751190185547
58,1.4560071229934692,1.4617384672164917
59,1.4533729553222656,1.4639885425567627
60,1.4517793655395508,1.464659333229065
61,1.449659824371338,1.4696944952011108
62,1.4465663433074951,1.4670562744140625
63,1.448907494544983,1.4582419395446777
64,1.446277141571045,1.4639869928359985
65,1.440451979637146,1.4664231538772583
66,1.4361281394958496,1.468005657196045
67,1.431469202041626,1.4696626663208008
68,1.427737832069397,1.4707492589950562
69,1.4246530532836914,1.473304271697998
