epoch,loss,val_loss
0,46.876312255859375,10.961222648620605
1,10.088841438293457,9.663511276245117
2,9.517806053161621,9.351280212402344
3,9.22635269165039,9.068107604980469
4,8.958744049072266,8.799973487854004
5,8.718707084655762,8.521119117736816
6,8.295822143554688,8.11031723022461
7,7.29882287979126,6.676733493804932
8,6.294556140899658,5.819325923919678
9,5.752986431121826,5.452365875244141
10,5.364506244659424,5.19317102432251
11,5.11536169052124,4.898231506347656
12,4.9131011962890625,4.733417987823486
13,4.783722877502441,4.641144752502441
14,4.668909072875977,4.561967372894287
15,4.5818705558776855,4.44497013092041
16,4.515052318572998,4.370861053466797
17,4.451486110687256,4.334619998931885
18,4.390933036804199,4.241596698760986
19,4.33303165435791,4.212812900543213
20,4.293089866638184,4.171709060668945
21,4.235088348388672,4.117420673370361
22,4.204102993011475,4.058518409729004
23,4.168107032775879,4.0163373947143555
24,4.126970291137695,4.011589050292969
25,4.109450817108154,4.011194229125977
26,4.075669288635254,3.957521438598633
27,4.054387092590332,3.9387290477752686
28,4.04196834564209,3.881178855895996
29,3.9892876148223877,3.9298717975616455
30,3.9947731494903564,3.927823305130005
31,3.9836373329162598,3.903594970703125
32,3.974377393722534,3.865978479385376
33,3.954775094985962,3.8687071800231934
34,3.9469761848449707,3.830326557159424
35,3.919046401977539,3.819577217102051
36,3.9011247158050537,3.813934803009033
37,3.8885397911071777,3.8113021850585938
38,3.8869588375091553,3.805140972137451
39,3.874668836593628,3.779613971710205
40,3.861860752105713,3.7891101837158203
41,3.8485798835754395,3.7759008407592773
42,3.817026138305664,3.769423007965088
43,3.8170838356018066,3.7699148654937744
44,3.8108084201812744,3.7356698513031006
45,3.7982513904571533,3.7557506561279297
46,3.788053512573242,3.7108232975006104
47,3.742893695831299,3.709064483642578
48,3.745734691619873,3.7221431732177734
49,3.735955238342285,3.6706149578094482
50,3.7333531379699707,3.701483726501465
51,3.744490623474121,3.710834503173828
52,3.7244436740875244,3.6332201957702637
53,3.7126808166503906,3.6821296215057373
54,3.725533962249756,3.677616834640503
55,3.706529378890991,3.630835771560669
56,3.6893887519836426,3.6555211544036865
57,3.714313507080078,3.677253246307373
58,3.6933937072753906,3.6521189212799072
59,3.696882724761963,3.667670488357544
60,3.67523193359375,3.633511543273926
61,3.6658666133880615,3.6274771690368652
62,3.6871066093444824,3.652926206588745
63,3.670243263244629,3.6069681644439697
64,3.664008140563965,3.6315152645111084
65,3.664238214492798,3.629222869873047
66,3.6497316360473633,3.5995140075683594
67,3.6612789630889893,3.634458065032959
68,3.6671645641326904,3.6040773391723633
69,3.6420555114746094,3.6212995052337646
70,3.651939630508423,3.611562728881836
71,3.6306498050689697,3.5998423099517822
72,3.6375746726989746,3.620110034942627
73,3.6531755924224854,3.6500275135040283
74,3.661978006362915,3.647808074951172
75,3.6561267375946045,3.5936264991760254
76,3.6194863319396973,3.6014838218688965
77,3.6284384727478027,3.638448476791382
78,3.6519265174865723,3.6327996253967285
79,3.6450066566467285,3.6185617446899414
80,3.6223464012145996,3.5968916416168213
81,3.6103272438049316,3.5926403999328613
82,3.613581418991089,3.6061899662017822
83,3.617628812789917,3.6220762729644775
84,3.6266889572143555,3.6287434101104736
85,3.6348161697387695,3.6273066997528076
86,3.633885383605957,3.6143596172332764
87,3.6336007118225098,3.624051570892334
88,3.640632152557373,3.631542205810547
89,3.611464500427246,3.6268320083618164
90,3.6082570552825928,3.611175775527954
91,3.614824056625366,3.6478278636932373
92,3.6061573028564453,3.614262104034424
93,3.616948366165161,3.6200931072235107
94,3.6136717796325684,3.5940258502960205
95,3.6266109943389893,3.652256727218628
96,3.6135365962982178,3.5559239387512207
97,3.5858304500579834,3.599295139312744
98,3.593705415725708,3.559337854385376
99,3.583547592163086,3.5767147541046143
