epoch,BLEU,loss,val_BLEU,val_loss
59,0.7783594727516174,34.3382453918457,0.7834339737892151,34.47296905517578
60,0.7783594727516174,34.306304931640625,0.7834339737892151,34.565914154052734
61,0.7783594727516174,34.07583236694336,0.7834339737892151,34.258331298828125
62,0.7783594727516174,33.664398193359375,0.7834339737892151,33.48237228393555
63,0.7783594727516174,32.965763092041016,0.7834594249725342,31.368858337402344
64,0.7783594727516174,34.959590911865234,0.7834594249725342,37.3454704284668
65,0.7783594727516174,35.116249084472656,0.7834594249725342,34.63591766357422
66,0.7783594727516174,34.331390380859375,0.7834594249725342,34.20869064331055
67,0.7783594727516174,33.2514762878418,0.7834594249725342,32.74516296386719
68,0.7783594727516174,32.753475189208984,0.7834594249725342,32.76776123046875
69,0.7783594727516174,32.02811050415039,0.7834594249725342,32.00291061401367
70,0.7783594727516174,31.63616180419922,0.7834594249725342,31.337785720825195
71,0.7783594727516174,32.4504280090332,0.7834594249725342,33.481040954589844
72,0.7783594727516174,33.150718688964844,0.7834594249725342,33.65740966796875
73,0.7783594727516174,33.25220489501953,0.7834594249725342,32.93266677856445
74,0.7783594727516174,33.02262878417969,0.7834594249725342,32.736881256103516
75,0.7783594727516174,32.34916687011719,0.7834594249725342,32.704586029052734
76,0.7783594727516174,32.39426040649414,0.7834594249725342,32.93724060058594
77,0.7783594727516174,32.610225677490234,0.7834594249725342,33.20759963989258
78,0.7783594727516174,33.07803726196289,0.7834594249725342,33.394500732421875
79,0.7783594727516174,33.00244903564453,0.7834594249725342,33.7886848449707
80,0.7783594727516174,33.239280700683594,0.7834594249725342,33.749732971191406
81,0.7783594727516174,33.239749908447266,0.7834594249725342,33.57114791870117
82,0.7783594727516174,33.58168411254883,0.7834594249725342,34.58091354370117
83,0.7783594727516174,33.3466682434082,0.7834594249725342,33.65592575073242
84,0.7783594727516174,32.99068069458008,0.7834594249725342,33.63046646118164
85,0.7783594727516174,32.874237060546875,0.7834594249725342,33.689170837402344
86,0.7783594727516174,32.63324737548828,0.7834594249725342,33.24635696411133
